ANO,MÊS,AEROPORTO DE ORIGEM (SIGLA),AEROPORTO DE ORIGEM (NOME),AEROPORTO DE DESTINO (NOME),NATUREZA
2025,2,SBJD,JUNDIAÍ,RIO DE JANEIRO,DOMÉSTICA
2025,2,SBJD,JUNDIAÍ,CAMPINAS,DOMÉSTICA
2025,2,SBJD,JUNDIAÍ,SÃO JOSÉ DOS CAMPOS,DOMÉSTICA
2025,2,SBJD,JUNDIAÍ,UNIÃO DA VITÓRIA,DOMÉSTICA
2025,2,SBJE,CRUZ,FORTALEZA,DOMÉSTICA
2025,2,SBJE,CRUZ,PARNAÍBA,DOMÉSTICA
2025,2,SBJE,CRUZ,SÃO LUÍS,DOMÉSTICA
2025,2,SBJE,CRUZ,BARREIRINHAS,DOMÉSTICA
2025,2,SBJI,JI-PARANÁ,VÁRZEA GRANDE,DOMÉSTICA
2025,2,SBJI,JI-PARANÁ,PORTO VELHO,DOMÉSTICA
2025,2,SBJR,RIO DE JANEIRO,CONFINS,DOMÉSTICA
2025,2,SBJR,RIO DE JANEIRO,JUNDIAÍ,DOMÉSTICA
2025,2,SBJR,RIO DE JANEIRO,RIO DE JANEIRO,DOMÉSTICA
2025,2,SBJR,RIO DE JANEIRO,CAMPINAS,DOMÉSTICA
2025,2,SBKP,CAMPINAS,ARARAQUARA,DOMÉSTICA
2025,2,SBKP,CAMPINAS,JUNDIAÍ,DOMÉSTICA
2025,2,SBKP,CAMPINAS,RIO DE JANEIRO,DOMÉSTICA
2025,2,SBKP,CAMPINAS,CAMPINAS,DOMÉSTICA
2025,2,SBKP,CAMPINAS,MARICÁ,DOMÉSTICA
2025,2,SBKP,CAMPINAS,MARÍLIA,DOMÉSTICA
2025,2,SBKP,CAMPINAS,FRANCA,DOMÉSTICA
2025,2,SBKP,CAMPINAS,BARRETOS,DOMÉSTICA
2025,2,SBKP,CAMPINAS,DIVINÓPOLIS,DOMÉSTICA
2025,2,SBMA,MARABÁ,BELÉM,DOMÉSTICA
2025,2,SBMA,MARABÁ,ITAITUBA,DOMÉSTICA
2025,2,SBMD,ALMEIRIM,BELÉM,DOMÉSTICA
2025,2,SBMG,MARINGÁ,SÃO JOSÉ DOS PINHAIS,DOMÉSTICA
2025,2,SBMI,MARICÁ,CAMPINAS,DOMÉSTICA
2025,2,SBML,MARÍLIA,CAMPINAS,DOMÉSTICA
2025,2,SBMQ,MACAPÁ,BELÉM,DOMÉSTICA
2025,2,SBMY,MANICORÉ,MANAUS,DOMÉSTICA
2025,2,SBPB,PARNAÍBA,BELÉM,DOMÉSTICA
2025,2,SBPB,PARNAÍBA,CRUZ,DOMÉSTICA
2025,2,SBPB,PARNAÍBA,RECIFE,DOMÉSTICA
2025,2,SBPB,PARNAÍBA,SÃO LUÍS,DOMÉSTICA
2025,2,SBPB,PARNAÍBA,BARREIRINHAS,DOMÉSTICA
2025,2,SBPJ,PALMAS,BELÉM,DOMÉSTICA
2025,2,SBPV,PORTO VELHO,JI-PARANÁ,DOMÉSTICA
2025,2,SBRF,RECIFE,FORTALEZA,DOMÉSTICA
2025,2,SBRF,RECIFE,CAJAZEIRAS,DOMÉSTICA
2025,2,SBRF,RECIFE,ARARIPINA,DOMÉSTICA
2025,2,SBRF,RECIFE,GARANHUNS,DOMÉSTICA
2025,2,SBRF,RECIFE,SERRA TALHADA,DOMÉSTICA
2025,2,SBRF,RECIFE,CARUARU,DOMÉSTICA
2025,2,SBRP,RIBEIRÃO PRETO,CONFINS,DOMÉSTICA
2025,2,SBRP,RIBEIRÃO PRETO,CAMPINAS,DOMÉSTICA
2025,2,SBSJ,SÃO JOSÉ DOS CAMPOS,GOIÂNIA,DOMÉSTICA
2025,2,SBSL,SÃO LUÍS,BELÉM,DOMÉSTICA
2025,2,SBSL,SÃO LUÍS,CRUZ,DOMÉSTICA
2025,2,SBSL,SÃO LUÍS,PARNAÍBA,DOMÉSTICA
2025,2,SBSL,SÃO LUÍS,BARRA DO CORDA,DOMÉSTICA
2025,2,SBSL,SÃO LUÍS,BARREIRINHAS,DOMÉSTICA
2025,2,SBSN,SANTARÉM,BELÉM,DOMÉSTICA
2025,2,SBSN,SANTARÉM,MANAUS,DOMÉSTICA
2025,2,SBTF,TEFÉ,MANAUS,DOMÉSTICA
2025,2,SBTF,TEFÉ,SANTA ISABEL DO RIO NEGRO,DOMÉSTICA
2025,2,SBTU,TUCURUÍ,BELÉM,DOMÉSTICA
2025,2,SBTU,TUCURUÍ,MARABÁ,DOMÉSTICA
2025,2,SBVG,VARGINHA,CONFINS,DOMÉSTICA
2025,2,SDOW,OURILÂNDIA DO NORTE,BELÉM,DOMÉSTICA
2025,2,SDOW,OURILÂNDIA DO NORTE,PARAUAPEBAS,DOMÉSTICA
2025,2,SIMK,FRANCA,CAMPINAS,DOMÉSTICA
2025,2,SJZA,CAJAZEIRAS,RECIFE,DOMÉSTICA
2025,2,SNAB,ARARIPINA,RECIFE,DOMÉSTICA
2025,2,SNBA,BARRETOS,CAMPINAS,DOMÉSTICA
2025,2,SNBC,BARRA DO CORDA,SÃO LUÍS,DOMÉSTICA
2025,2,SNDV,DIVINÓPOLIS,CONFINS,DOMÉSTICA
2025,2,SNDV,DIVINÓPOLIS,CAMPINAS,DOMÉSTICA
2025,2,SNEB,PARAGOMINAS,BELÉM,DOMÉSTICA
2025,2,SNGN,GARANHUNS,RECIFE,DOMÉSTICA
2025,2,SNHS,SERRA TALHADA,RECIFE,DOMÉSTICA
2025,2,SNIG,IGUATU,FORTALEZA,DOMÉSTICA
2025,2,SNJM,MANHUAÇU,CONFINS,DOMÉSTICA
2025,2,SNLN,LINHARES,CONFINS,DOMÉSTICA
2025,2,SNMZ,PORTO DE MOZ,BELÉM,DOMÉSTICA
2025,2,SNRU,CARUARU,RECIFE,DOMÉSTICA
2025,2,SNSM,SALINÓPOLIS,BELÉM,DOMÉSTICA
2025,2,SNSS,SALINAS,CONFINS,DOMÉSTICA
2025,2,SNTO,TEÓFILO OTONI,CONFINS,DOMÉSTICA
2025,2,SNVS,BREVES,BELÉM,DOMÉSTICA
2025,2,SNWS,CRATEÚS,FORTALEZA,DOMÉSTICA
2025,2,SNZR,PARACATU,CONFINS,DOMÉSTICA
2025,2,SSGY,GUAÍRA,SÃO JOSÉ DOS PINHAIS,DOMÉSTICA
2025,2,SSOU,ARIPUANÃ,VÁRZEA GRANDE,DOMÉSTICA
2025,2,SSRS,BARREIRINHAS,FORTALEZA,DOMÉSTICA
2025,2,SSRS,BARREIRINHAS,CRUZ,DOMÉSTICA
2025,2,SSRS,BARREIRINHAS,PARNAÍBA,DOMÉSTICA
2025,2,SSRS,BARREIRINHAS,SÃO LUÍS,DOMÉSTICA
2025,2,SSUM,UMUARAMA,SÃO JOSÉ DOS PINHAIS,DOMÉSTICA
2025,2,SSUM,UMUARAMA,CAMPINAS,DOMÉSTICA
2025,2,SSUV,UNIÃO DA VITÓRIA,SÃO JOSÉ DOS PINHAIS,DOMÉSTICA
2025,2,SSVL,TELÊMACO BORBA,SÃO JOSÉ DOS PINHAIS,DOMÉSTICA
2025,2,SWBE,SÃO BENEDITO,FORTALEZA,DOMÉSTICA
2025,2,SWBR,BORBA,MANAUS,DOMÉSTICA
2025,2,SWKO,COARI,MANAUS,DOMÉSTICA
2025,2,SWLB,LÁBREA,COARI,DOMÉSTICA
2025,2,SWMW,MAUÉS,MANAUS,DOMÉSTICA
2025,2,SWTP,SANTA ISABEL DO RIO NEGRO,TEFÉ,DOMÉSTICA
2025,3,SBAC,ARACATI,RECIFE,DOMÉSTICA
2025,3,SBAQ,ARARAQUARA,ARARAQUARA,DOMÉSTICA
2025,3,SBAQ,ARARAQUARA,JUNDIAÍ,DOMÉSTICA
2025,3,SBAQ,ARARAQUARA,CAMPINAS,DOMÉSTICA
2025,3,SBBE,BELÉM,BELÉM,DOMÉSTICA
2025,3,SBBE,BELÉM,PARAUAPEBAS,DOMÉSTICA
2025,3,SBBE,BELÉM,MANAUS,DOMÉSTICA
2025,3,SBBE,BELÉM,ALMEIRIM,DOMÉSTICA
2025,3,SBBE,BELÉM,SÃO LUÍS,DOMÉSTICA
2025,3,SBBE,BELÉM,SANTARÉM,DOMÉSTICA
2025,3,SBBE,BELÉM,TUCURUÍ,DOMÉSTICA
2025,3,SBBE,BELÉM,PARAGOMINAS,DOMÉSTICA
2025,3,SBBE,BELÉM,PORTO DE MOZ,DOMÉSTICA
2025,3,SBBE,BELÉM,SALINÓPOLIS,DOMÉSTICA
2025,3,SBBE,BELÉM,BREVES,DOMÉSTICA
2025,3,SBBW,BARRA DO GARÇAS,VÁRZEA GRANDE,DOMÉSTICA
2025,3,SBCA,CASCAVEL,JUNDIAÍ,DOMÉSTICA
2025,3,SBCF,CONFINS,CONFINS,DOMÉSTICA
2025,3,SBCF,CONFINS,GOVERNADOR VALADARES,DOMÉSTICA
2025,3,SBCF,CONFINS,JUNDIAÍ,DOMÉSTICA
2025,3,SBCF,CONFINS,RIO DE JANEIRO,DOMÉSTICA
2025,3,SBCF,CONFINS,CAMPINAS,DOMÉSTICA
2025,3,SBCF,CONFINS,VARGINHA,DOMÉSTICA
2025,3,SBCF,CONFINS,DIVINÓPOLIS,DOMÉSTICA
2025,3,SBCF,CONFINS,MANHUAÇU,DOMÉSTICA
2025,3,SBCF,CONFINS,LINHARES,DOMÉSTICA
2025,3,SBCF,CONFINS,SALINAS,DOMÉSTICA
2025,3,SBCF,CONFINS,TEÓFILO OTONI,DOMÉSTICA
2025,3,SBCF,CONFINS,PARACATU,DOMÉSTICA
2025,3,SBCJ,PARAUAPEBAS,BELÉM,DOMÉSTICA
2025,3,SBCJ,PARAUAPEBAS,OURILÂNDIA DO NORTE,DOMÉSTICA
2025,3,SBCT,SÃO JOSÉ DOS PINHAIS,SÃO JOSÉ DOS PINHAIS,DOMÉSTICA
2025,3,SBCT,SÃO JOSÉ DOS PINHAIS,JUNDIAÍ,DOMÉSTICA
2025,3,SBCT,SÃO JOSÉ DOS PINHAIS,GUAÍRA,DOMÉSTICA
2025,3,SBCT,SÃO JOSÉ DOS PINHAIS,UMUARAMA,DOMÉSTICA
2025,3,SBCT,SÃO JOSÉ DOS PINHAIS,UNIÃO DA VITÓRIA,DOMÉSTICA
2025,3,SBCT,SÃO JOSÉ DOS PINHAIS,TELÊMACO BORBA,DOMÉSTICA
2025,3,SBCY,VÁRZEA GRANDE,BARRA DO GARÇAS,DOMÉSTICA
2025,3,SBCY,VÁRZEA GRANDE,VÁRZEA GRANDE,DOMÉSTICA
2025,3,SBCY,VÁRZEA GRANDE,JI-PARANÁ,DOMÉSTICA
2025,3,SBCY,VÁRZEA GRANDE,ARIPUANÃ,DOMÉSTICA
2025,3,SBEG,MANAUS,MANAUS,DOMÉSTICA
2025,3,SBEG,MANAUS,MANICORÉ,DOMÉSTICA
2025,3,SBEG,MANAUS,SANTARÉM,DOMÉSTICA
2025,3,SBEG,MANAUS,TEFÉ,DOMÉSTICA
2025,3,SBEG,MANAUS,BORBA,DOMÉSTICA
2025,3,SBEG,MANAUS,COARI,DOMÉSTICA
2025,3,SBEG,MANAUS,LÁBREA,DOMÉSTICA
2025,3,SBEG,MANAUS,MAUÉS,DOMÉSTICA
2025,3,SBGV,GOVERNADOR VALADARES,CONFINS,DOMÉSTICA
2025,3,SBIC,ITACOATIARA,JUNDIAÍ,DOMÉSTICA
2025,3,SBIC,ITACOATIARA,PARATY,DOMÉSTICA
2025,3,SBIZ,IMPERATRIZ,BELÉM,DOMÉSTICA
2025,3,SBJD,JUNDIAÍ,CASCAVEL,DOMÉSTICA
2025,3,SBJD,JUNDIAÍ,CONFINS,DOMÉSTICA
2025,3,SBJD,JUNDIAÍ,SÃO JOSÉ DOS PINHAIS,DOMÉSTICA
2025,3,SBJD,JUNDIAÍ,ITACOATIARA,DOMÉSTICA
2025,3,SBJD,JUNDIAÍ,JUNDIAÍ,DOMÉSTICA
2025,3,SBJD,JUNDIAÍ,RIO DE JANEIRO,DOMÉSTICA
2025,3,SBJD,JUNDIAÍ,CAMPINAS,DOMÉSTICA
2025,3,SBJD,JUNDIAÍ,SÃO PAULO,DOMÉSTICA
2025,3,SBJD,JUNDIAÍ,PORTO ALEGRE,DOMÉSTICA
2025,3,SBJD,JUNDIAÍ,SÃO JOSÉ DOS CAMPOS,DOMÉSTICA
2025,3,SBJD,JUNDIAÍ,ANGRA DOS REIS,DOMÉSTICA
2025,3,SBJD,JUNDIAÍ,PARATY,DOMÉSTICA
2025,3,SBJI,JI-PARANÁ,VÁRZEA GRANDE,DOMÉSTICA
2025,3,SBJI,JI-PARANÁ,PORTO VELHO,DOMÉSTICA
2025,3,SBJR,RIO DE JANEIRO,CONFINS,DOMÉSTICA
2025,3,SBJR,RIO DE JANEIRO,JUNDIAÍ,DOMÉSTICA
2025,3,SBJR,RIO DE JANEIRO,RIO DE JANEIRO,DOMÉSTICA
2025,3,SBJR,RIO DE JANEIRO,CAMPINAS,DOMÉSTICA
2025,3,SBJR,RIO DE JANEIRO,ANGRA DOS REIS,DOMÉSTICA
2025,3,SBKG,CAMPINA GRANDE,RECIFE,DOMÉSTICA
2025,3,SBKP,CAMPINAS,ARARAQUARA,DOMÉSTICA
2025,3,SBKP,CAMPINAS,CONFINS,DOMÉSTICA
2025,3,SBKP,CAMPINAS,SÃO JOSÉ DOS PINHAIS,DOMÉSTICA
2025,3,SBKP,CAMPINAS,JUNDIAÍ,DOMÉSTICA
2025,3,SBKP,CAMPINAS,RIO DE JANEIRO,DOMÉSTICA
2025,3,SBKP,CAMPINAS,CAMPINAS,DOMÉSTICA
2025,3,SBKP,CAMPINAS,FRANCA,DOMÉSTICA
2025,3,SBKP,CAMPINAS,BARRETOS,DOMÉSTICA
2025,3,SBKP,CAMPINAS,DIVINÓPOLIS,DOMÉSTICA
2025,3,SBMA,MARABÁ,BELÉM,DOMÉSTICA
2025,3,SBMA,MARABÁ,OURILÂNDIA DO NORTE,DOMÉSTICA
2025,3,SBMD,ALMEIRIM,BELÉM,DOMÉSTICA
2025,3,SBMT,SÃO PAULO,JUNDIAÍ,DOMÉSTICA
2025,3,SBMT,SÃO PAULO,ANGRA DOS REIS,DOMÉSTICA
2025,3,SBMY,MANICORÉ,MANAUS,DOMÉSTICA
2025,3,SBNM,SANTO ÂNGELO,PORTO ALEGRE,DOMÉSTICA
2025,3,SBPA,PORTO ALEGRE,CAMPINAS,DOMÉSTICA
2025,3,SBPA,PORTO ALEGRE,SANTO ÂNGELO,DOMÉSTICA
2025,3,SBPV,PORTO VELHO,JI-PARANÁ,DOMÉSTICA
2025,3,SBRF,RECIFE,ARACATI,DOMÉSTICA
2025,3,SBRF,RECIFE,CAJAZEIRAS,DOMÉSTICA
2025,3,SBRF,RECIFE,ARARIPINA,DOMÉSTICA
2025,3,SBRF,RECIFE,GARANHUNS,DOMÉSTICA
2025,3,SBRF,RECIFE,SERRA TALHADA,DOMÉSTICA
2025,3,SBRF,RECIFE,CARUARU,DOMÉSTICA
2025,3,SBRF,RECIFE,PATOS,DOMÉSTICA
2025,3,SBRJ,RIO DE JANEIRO,CONFINS,DOMÉSTICA
2025,3,SBSJ,SÃO JOSÉ DOS CAMPOS,JUNDIAÍ,DOMÉSTICA
2025,3,SBSJ,SÃO JOSÉ DOS CAMPOS,SÃO JOSÉ DOS CAMPOS,DOMÉSTICA
2025,3,SBSL,SÃO LUÍS,IMPERATRIZ,DOMÉSTICA
2025,3,SBSN,SANTARÉM,BELÉM,DOMÉSTICA
2025,3,SBSN,SANTARÉM,MANAUS,DOMÉSTICA
2025,3,SBTF,TEFÉ,MANAUS,DOMÉSTICA
2025,3,SBTF,TEFÉ,SANTA ISABEL DO RIO NEGRO,DOMÉSTICA
2025,3,SBTU,TUCURUÍ,BELÉM,DOMÉSTICA
2025,3,SBVG,VARGINHA,CONFINS,DOMÉSTICA
2025,3,SDAG,ANGRA DOS REIS,JUNDIAÍ,DOMÉSTICA
2025,3,SDAG,ANGRA DOS REIS,RIO DE JANEIRO,DOMÉSTICA
2025,3,SDAG,ANGRA DOS REIS,SÃO PAULO,DOMÉSTICA
2025,3,SDCO,SOROCABA,RIO DE JANEIRO,DOMÉSTICA
2025,3,SDOW,OURILÂNDIA DO NORTE,BELÉM,DOMÉSTICA
2025,3,SDOW,OURILÂNDIA DO NORTE,PARAUAPEBAS,DOMÉSTICA
2025,3,SDTK,PARATY,ITACOATIARA,DOMÉSTICA
2025,3,SDTK,PARATY,JUNDIAÍ,DOMÉSTICA
2025,3,SIMK,FRANCA,CAMPINAS,DOMÉSTICA
2025,3,SJZA,CAJAZEIRAS,RECIFE,DOMÉSTICA
2025,3,SNAB,ARARIPINA,RECIFE,DOMÉSTICA
2025,3,SNBA,BARRETOS,CAMPINAS,DOMÉSTICA
2025,3,SNDV,DIVINÓPOLIS,CONFINS,DOMÉSTICA
2025,3,SNDV,DIVINÓPOLIS,CAMPINAS,DOMÉSTICA
2025,3,SNEB,PARAGOMINAS,BELÉM,DOMÉSTICA
2025,3,SNEB,PARAGOMINAS,PARAGOMINAS,DOMÉSTICA
2025,3,SNGN,GARANHUNS,RECIFE,DOMÉSTICA
2025,3,SNHS,SERRA TALHADA,RECIFE,DOMÉSTICA
2025,3,SNJM,MANHUAÇU,CONFINS,DOMÉSTICA
2025,3,SNLN,LINHARES,CONFINS,DOMÉSTICA
2025,3,SNMZ,PORTO DE MOZ,BELÉM,DOMÉSTICA
2025,3,SNRU,CARUARU,RECIFE,DOMÉSTICA
2025,3,SNSM,SALINÓPOLIS,BELÉM,DOMÉSTICA
2025,3,SNSS,SALINAS,CONFINS,DOMÉSTICA
2025,3,SNTO,TEÓFILO OTONI,CONFINS,DOMÉSTICA
2025,3,SNTS,PATOS,RECIFE,DOMÉSTICA
2025,3,SNVS,BREVES,BELÉM,DOMÉSTICA
2025,3,SNZR,PARACATU,CONFINS,DOMÉSTICA
2025,3,SSGY,GUAÍRA,SÃO JOSÉ DOS PINHAIS,DOMÉSTICA
2025,3,SSOU,ARIPUANÃ,VÁRZEA GRANDE,DOMÉSTICA
2025,3,SSUM,UMUARAMA,SÃO JOSÉ DOS PINHAIS,DOMÉSTICA
2025,3,SSUV,UNIÃO DA VITÓRIA,SÃO JOSÉ DOS PINHAIS,DOMÉSTICA
2025,3,SSVL,TELÊMACO BORBA,SÃO JOSÉ DOS PINHAIS,DOMÉSTICA
2025,3,SWBR,BORBA,MANAUS,DOMÉSTICA
2025,3,SWKO,COARI,MANAUS,DOMÉSTICA
2025,3,SWLB,LÁBREA,COARI,DOMÉSTICA
2025,3,SWMW,MAUÉS,MANAUS,DOMÉSTICA
2025,3,SWTP,SANTA ISABEL DO RIO NEGRO,TEFÉ,DOMÉSTICA
2025,4,SBAQ,ARARAQUARA,JUNDIAÍ,DOMÉSTICA
2025,4,SBAQ,ARARAQUARA,CAMPINAS,DOMÉSTICA
2025,4,SBAT,ALTA FLORESTA,GOIÂNIA,DOMÉSTICA
2025,4,SBBE,BELÉM,BELÉM,DOMÉSTICA
2025,4,SBBE,BELÉM,PARAUAPEBAS,DOMÉSTICA
2025,4,SBBE,BELÉM,MARABÁ,DOMÉSTICA
2025,4,SBBE,BELÉM,ALMEIRIM,DOMÉSTICA
2025,4,SBBE,BELÉM,MACAPÁ,DOMÉSTICA
2025,4,SBBE,BELÉM,SÃO LUÍS,DOMÉSTICA
2025,4,SBBE,BELÉM,SANTARÉM,DOMÉSTICA
2025,4,SBBE,BELÉM,TUCURUÍ,DOMÉSTICA
2025,4,SBBE,BELÉM,BARRA DO CORDA,DOMÉSTICA
2025,4,SBBE,BELÉM,PARAGOMINAS,DOMÉSTICA
2025,4,SBBE,BELÉM,PORTO DE MOZ,DOMÉSTICA
2025,4,SBBE,BELÉM,SALINÓPOLIS,DOMÉSTICA
2025,4,SBBE,BELÉM,BREVES,DOMÉSTICA
2025,4,SBBW,BARRA DO GARÇAS,VÁRZEA GRANDE,DOMÉSTICA
2025,4,SBCA,CASCAVEL,SÃO JOSÉ DOS PINHAIS,DOMÉSTICA
2025,4,SBCF,CONFINS,CONFINS,DOMÉSTICA
2025,4,SBCF,CONFINS,RIO DE JANEIRO,DOMÉSTICA
2025,4,SBCF,CONFINS,JUNDIAÍ,DOMÉSTICA
2025,4,SBCF,CONFINS,VARGINHA,DOMÉSTICA
2025,4,SBCF,CONFINS,DIVINÓPOLIS,DOMÉSTICA
2025,4,SBCF,CONFINS,MANHUAÇU,DOMÉSTICA
2025,4,SBCF,CONFINS,LINHARES,DOMÉSTICA
2025,4,SBCF,CONFINS,SALINAS,DOMÉSTICA
2025,4,SBCF,CONFINS,TEÓFILO OTONI,DOMÉSTICA
2025,4,SBCF,CONFINS,PARACATU,DOMÉSTICA
2025,4,SBCJ,PARAUAPEBAS,BELÉM,DOMÉSTICA
2025,4,SBCJ,PARAUAPEBAS,OURILÂNDIA DO NORTE,DOMÉSTICA
2025,4,SBCT,SÃO JOSÉ DOS PINHAIS,CAMPINAS,DOMÉSTICA
2025,4,SBCT,SÃO JOSÉ DOS PINHAIS,GUAÍRA,DOMÉSTICA
2025,4,SBCT,SÃO JOSÉ DOS PINHAIS,UMUARAMA,DOMÉSTICA
2025,4,SBCT,SÃO JOSÉ DOS PINHAIS,UNIÃO DA VITÓRIA,DOMÉSTICA
2025,4,SBCT,SÃO JOSÉ DOS PINHAIS,TELÊMACO BORBA,DOMÉSTICA
2025,4,SBCY,VÁRZEA GRANDE,BARRA DO GARÇAS,DOMÉSTICA
2025,4,SBCY,VÁRZEA GRANDE,VÁRZEA GRANDE,DOMÉSTICA
2025,4,SBCY,VÁRZEA GRANDE,JI-PARANÁ,DOMÉSTICA
2025,4,SBCY,VÁRZEA GRANDE,ARIPUANÃ,DOMÉSTICA
2025,4,SBDN,PRESIDENTE PRUDENTE,CAMPINAS,DOMÉSTICA
2025,4,SBEG,MANAUS,ALTA FLORESTA,DOMÉSTICA
2025,4,SBEG,MANAUS,MANAUS,DOMÉSTICA
2025,4,SBEG,MANAUS,MANICORÉ,DOMÉSTICA
2025,4,SBEG,MANAUS,SANTARÉM,DOMÉSTICA
2025,4,SBEG,MANAUS,TEFÉ,DOMÉSTICA
2025,4,SBEG,MANAUS,BORBA,DOMÉSTICA
2025,4,SBEG,MANAUS,COARI,DOMÉSTICA
2025,4,SBEG,MANAUS,LÁBREA,DOMÉSTICA
2025,4,SBEG,MANAUS,MAUÉS,DOMÉSTICA
2025,4,SBGL,RIO DE JANEIRO,CONFINS,DOMÉSTICA
2025,4,SBGL,RIO DE JANEIRO,RIO DE JANEIRO,DOMÉSTICA
2025,4,SBGL,RIO DE JANEIRO,CAMPINAS,DOMÉSTICA
2025,4,SBGO,GOIÂNIA,JUNDIAÍ,DOMÉSTICA
2025,4,SBGV,GOVERNADOR VALADARES,CONFINS,DOMÉSTICA
2025,4,SBIZ,IMPERATRIZ,BELÉM,DOMÉSTICA
2025,4,SBJD,JUNDIAÍ,CONFINS,DOMÉSTICA
2025,4,SBJD,JUNDIAÍ,SÃO JOSÉ DOS PINHAIS,DOMÉSTICA
2025,4,SBJD,JUNDIAÍ,PRESIDENTE PRUDENTE,DOMÉSTICA
2025,4,SBJD,JUNDIAÍ,RIO DE JANEIRO,DOMÉSTICA
2025,4,SBJD,JUNDIAÍ,JUNDIAÍ,DOMÉSTICA
2025,4,SBJD,JUNDIAÍ,CAMPINAS,DOMÉSTICA
2025,4,SBJD,JUNDIAÍ,SÃO PAULO,DOMÉSTICA
2025,4,SBJD,JUNDIAÍ,RIBEIRÃO PRETO,DOMÉSTICA
2025,4,SBJD,JUNDIAÍ,SÃO JOSÉ DO RIO PRETO,DOMÉSTICA
2025,4,SBJI,JI-PARANÁ,VÁRZEA GRANDE,DOMÉSTICA
2025,4,SBJI,JI-PARANÁ,PORTO VELHO,DOMÉSTICA
2025,4,SBJR,RIO DE JANEIRO,CONFINS,DOMÉSTICA
2025,4,SBJR,RIO DE JANEIRO,RIO DE JANEIRO,DOMÉSTICA
2025,4,SBJR,RIO DE JANEIRO,CAMPINAS,DOMÉSTICA
2025,4,SBJR,RIO DE JANEIRO,ANGRA DOS REIS,DOMÉSTICA
2025,4,SBKG,CAMPINA GRANDE,CAJAZEIRAS,DOMÉSTICA
2025,4,SBKP,CAMPINAS,ARARAQUARA,DOMÉSTICA
2025,4,SBKP,CAMPINAS,RIO DE JANEIRO,DOMÉSTICA
2025,4,SBKP,CAMPINAS,JUNDIAÍ,DOMÉSTICA
2025,4,SBKP,CAMPINAS,CAMPINAS,DOMÉSTICA
2025,4,SBKP,CAMPINAS,FRANCA,DOMÉSTICA
2025,4,SBKP,CAMPINAS,BARRETOS,DOMÉSTICA
2025,4,SBKP,CAMPINAS,DIVINÓPOLIS,DOMÉSTICA
2025,4,SBMA,MARABÁ,BELÉM,DOMÉSTICA
2025,4,SBMA,MARABÁ,PARAUAPEBAS,DOMÉSTICA
2025,4,SBMD,ALMEIRIM,BELÉM,DOMÉSTICA
2025,4,SBMK,MONTES CLAROS,CONFINS,DOMÉSTICA
2025,4,SBMQ,MACAPÁ,BELÉM,DOMÉSTICA
2025,4,SBMQ,MACAPÁ,OIAPOQUE,DOMÉSTICA
2025,4,SBMQ,MACAPÁ,SÃO LUÍS,DOMÉSTICA
2025,4,SBMT,SÃO PAULO,JUNDIAÍ,DOMÉSTICA
2025,4,SBMT,SÃO PAULO,ANGRA DOS REIS,DOMÉSTICA
2025,4,SBMY,MANICORÉ,MANAUS,DOMÉSTICA
2025,4,SBOI,OIAPOQUE,MACAPÁ,DOMÉSTICA
2025,4,SBPV,PORTO VELHO,JI-PARANÁ,DOMÉSTICA
2025,4,SBRF,RECIFE,CAMPINA GRANDE,DOMÉSTICA
2025,4,SBRF,RECIFE,TERESINA,DOMÉSTICA
2025,4,SBRF,RECIFE,CAJAZEIRAS,DOMÉSTICA
2025,4,SBRF,RECIFE,ARARIPINA,DOMÉSTICA
2025,4,SBRF,RECIFE,GARANHUNS,DOMÉSTICA
2025,4,SBRF,RECIFE,SERRA TALHADA,DOMÉSTICA
2025,4,SBRF,RECIFE,CARUARU,DOMÉSTICA
2025,4,SBRF,RECIFE,PATOS,DOMÉSTICA
2025,4,SBRJ,RIO DE JANEIRO,CONFINS,DOMÉSTICA
2025,4,SBRP,RIBEIRÃO PRETO,JUNDIAÍ,DOMÉSTICA
2025,4,SBSJ,SÃO JOSÉ DOS CAMPOS,CAMPINAS,DOMÉSTICA
2025,4,SBSL,SÃO LUÍS,BELÉM,DOMÉSTICA
2025,4,SBSL,SÃO LUÍS,MACAPÁ,DOMÉSTICA
2025,4,SBSN,SANTARÉM,BELÉM,DOMÉSTICA
2025,4,SBSN,SANTARÉM,MANAUS,DOMÉSTICA
2025,4,SBSR,SÃO JOSÉ DO RIO PRETO,VÁRZEA GRANDE,DOMÉSTICA
2025,4,SBTE,TERESINA,BELÉM,DOMÉSTICA
2025,4,SBTF,TEFÉ,MANAUS,DOMÉSTICA
2025,4,SBTF,TEFÉ,SANTA ISABEL DO RIO NEGRO,DOMÉSTICA
2025,4,SBTU,TUCURUÍ,BELÉM,DOMÉSTICA
2025,4,SBVG,VARGINHA,CONFINS,DOMÉSTICA
2025,4,SDAG,ANGRA DOS REIS,RIO DE JANEIRO,DOMÉSTICA
2025,4,SDAG,ANGRA DOS REIS,SÃO PAULO,DOMÉSTICA
2025,4,SDOW,OURILÂNDIA DO NORTE,PARAUAPEBAS,DOMÉSTICA
2025,4,SIMK,FRANCA,CAMPINAS,DOMÉSTICA
2025,4,SJZA,CAJAZEIRAS,RECIFE,DOMÉSTICA
2025,4,SNAB,ARARIPINA,RECIFE,DOMÉSTICA
2025,4,SNBA,BARRETOS,CAMPINAS,DOMÉSTICA
