PASSAGEIROS PAGOS,PASSAGEIROS GRÁTIS,CARGA PAGA (KG),ASK,RPK,ATK,RTK,DISTÂNCIA VOADA (KM),DECOLAGENS,CORREIO KM,HORAS VOADAS
167.0,7.0,0.0,136808.0,114821.0,15321.0,9709.0,698.0,2.0,0.0,"3,78333"
3657.0,28.0,4749.0,2866510.0,1952840.0,279477.0,158635.0,16554.0,31.0,0.0,"38,35"
0.0,0.0,0.0,70242.0,61080.0,8347.0,4883.0,509.0,1.0,0.0,"2,13333"
120.0,3.0,0.0,,,,,,,,
33109.0,787.0,33497.0,13310800.0,10959100.0,1315790.0,891875.0,77785.0,235.0,0.0,"242,75"
4013.0,49.0,0.0,4039870.0,3186320.0,411990.0,272683.0,24614.0,31.0,0.0,49
5668.0,55.0,4809.0,5555980.0,4976500.0,636082.0,418812.0,27218.0,31.0,0.0,"54,35"
167.0,1.0,0.0,338472.0,261689.0,42309.0,22096.0,1567.0,1.0,0.0,"3,53333"
341.0,2.0,57.0,,,,,,,,
21670.0,110.0,10922.0,33954900.0,28821100.0,4068940.0,2433140.0,160930.0,121.0,0.0,"276,583"
0.0,0.0,0.0,493812.0,425227.0,54743.0,35594.0,2494.0,2.0,0.0,"6,35"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329.0,1.0,0.0,"2,2"
8132.0,45.0,3808.0,13550500.0,10807400.0,1326190.0,896486.0,78411.0,59.0,0.0,"128,783"
1272.0,2.0,1037.0,2343400.0,1652330.0,261657.0,137252.0,11691.0,9.0,0.0,"19,2333"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1949.0,1.0,0.0,"2,8"
0.0,0.0,0.0,420984.0,393698.0,52623.0,36226.0,1949.0,1.0,0.0,3
10476.0,61.0,40625.0,22947500.0,20417700.0,2606170.0,1813760.0,118889.0,61.0,0.0,"180,617"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"0,233333"
9507.0,52.0,15517.0,29731600.0,22721700.0,3402900.0,1939980.0,148180.0,62.0,0.0,"211,1"
1139.0,15.0,2429.0,3951640.0,3242730.0,388522.0,285949.0,22776.0,8.0,0.0,"32,45"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5394.0,2.0,0.0,"8,26667"
202.0,0.0,1146.0,,,,,,,,
21933.0,205.0,99004.0,66319300.0,59153300.0,8007030.0,5329880.0,320943.0,119.0,0.0,"472,267"
4647.0,21.0,3.0,2869670.0,2476850.0,279777.0,206810.0,16523.0,31.0,0.0,"33,7167"
8524.0,15.0,492.0,10959800.0,10058300.0,1105100.0,861972.0,62540.0,53.0,0.0,"97,1667"
302.0,6.0,1393.0,148720.0,120835.0,14280.0,9921.0,845.0,1.0,0.0,"2,26667"
22946.0,235.0,17797.0,21064200.0,19389400.0,2515700.0,1683740.0,101400.0,120.0,0.0,"201,833"
0.0,0.0,0.0,139026.0,127041.0,13503.0,12168.0,799.0,1.0,0.0,"2,1"
9590.0,105.0,1410.0,8640200.0,7873390.0,849230.0,664601.0,50081.0,61.0,0.0,"97,7667"
3823.0,31.0,13060.0,6010240.0,5023420.0,677133.0,439343.0,40734.0,31.0,0.0,"64,25"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,"2,63333"
2541.0,20.0,12460.0,3925550.0,1928620.0,385211.0,165956.0,22770.0,30.0,0.0,"41,25"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,1.0,0.0,"1,18333"
167.0,0.0,0.0,90640.0,86005.0,8856.0,7174.0,515.0,1.0,0.0,"1,25"
31239.0,436.0,59233.0,18046600.0,16088100.0,2030960.0,1396080.0,93730.0,182.0,0.0,"245,783"
30724.0,529.0,83988.0,17682200.0,14993300.0,1735510.0,1269170.0,102480.0,210.0,0.0,"240,817"
3423.0,24.0,204021.0,21723000.0,19066100.0,4064440.0,2850030.0,72410.0,13.0,0.0,"91,95"
9196.0,28.0,15316.0,12173400.0,10446700.0,1192320.0,894132.0,69296.0,61.0,0.0,"119,167"
14668.0,163.0,72488.0,27823200.0,24818300.0,2836430.0,2222040.0,153972.0,91.0,0.0,"239,483"
4722.0,27.0,8629.0,10783800.0,8773480.0,1145010.0,739365.0,57598.0,31.0,0.0,"86,0333"
11088.0,47.0,95541.0,29172300.0,26500300.0,3335420.0,2526640.0,145790.0,61.0,0.0,"206,85"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,"3,1"
137.0,0.0,0.0,1027540.0,855561.0,159266.0,109707.0,4354.0,2.0,0.0,"8,13333"
9613.0,34.0,63120.0,24038400.0,20927500.0,2385140.0,1909220.0,134974.0,62.0,0.0,"202,033"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7041.0,3.0,0.0,"10,1833"
376.0,10.0,17830.0,403684.0,281640.0,39664.0,23824.0,2347.0,1.0,0.0,"3,6"
35201.0,530.0,407157.0,98869700.0,82616800.0,12190700.0,7924980.0,464706.0,198.0,0.0,"689,667"
0.0,0.0,0.0,68816.0,63342.0,6607.0,5299.0,391.0,1.0,0.0,"0,95"
7370.0,185.0,13009.0,6767840.0,4620990.0,662343.0,385594.0,38874.0,62.0,0.0,"76,3333"
4225.0,27.0,7175.0,2763900.0,1753380.0,335812.0,147616.0,12865.0,31.0,0.0,"30,4167"
0.0,0.0,0.0,111284.0,98991.0,10934.0,8287.0,647.0,1.0,0.0,"1,25"
4423.0,19.0,16083.0,3944110.0,2861680.0,432018.0,251976.0,20057.0,31.0,0.0,"41,2167"
16514.0,212.0,62851.0,47137300.0,39187700.0,4816100.0,3428410.0,287133.0,121.0,0.0,"432,667"
7147.0,39.0,23058.0,10477000.0,7261350.0,1060780.0,621937.0,61976.0,61.0,0.0,107
3754.0,17.0,10419.0,2607260.0,1865740.0,259622.0,161448.0,15407.0,31.0,0.0,"34,55"
2975.0,10.0,7202.0,10704100.0,5482920.0,1157760.0,458137.0,55290.0,30.0,0.0,"83,8167"
526.0,4.0,0.0,3265630.0,2467990.0,317176.0,211531.0,18768.0,4.0,0.0,"26,4"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2252.0,1.0,0.0,"3,28333"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,914.0,1.0,0.0,"1,61667"
8813.0,69.0,32491.0,9737760.0,8055080.0,980854.0,690602.0,55754.0,61.0,0.0,"104,633"
0.0,0.0,0.0,62988.0,54662.0,6117.0,4555.0,362.0,1.0,0.0,"0,866667"
1177.0,4.0,7922.0,3951640.0,3350920.0,384912.0,311460.0,22776.0,8.0,0.0,"31,8167"
8202.0,29.0,735.0,11044800.0,9678360.0,1113660.0,811928.0,62540.0,53.0,0.0,"113,017"
2136.0,28.0,0.0,3898220.0,1621220.0,383290.0,131723.0,22770.0,30.0,0.0,"45,3167"
9892.0,39.0,44948.0,24103700.0,21534900.0,2401630.0,1876120.0,134974.0,62.0,0.0,"194,833"
0.0,0.0,0.0,542570.0,472474.0,68867.0,46382.0,2696.0,8.0,7414.0,"8,21667"
41792.0,1142.0,20074.0,15733200.0,14083900.0,1738750.0,1191280.0,82228.0,244.0,0.0,"282,467"
1131.0,9.0,49.0,2752640.0,2211100.0,264312.0,186431.0,15640.0,8.0,0.0,"22,4167"
9063.0,67.0,16612.0,11911200.0,10168700.0,1167950.0,842773.0,68442.0,61.0,0.0,"125,083"
4612.0,7.0,33.0,4539390.0,3837180.0,436133.0,303380.0,25792.0,31.0,0.0,"47,2"
155.0,3.0,0.0,475728.0,418965.0,45680.0,36968.0,2703.0,1.0,0.0,"4,78333"
9729.0,40.0,15774.0,20501100.0,18086200.0,2004180.0,1497960.0,115258.0,62.0,0.0,"167,35"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,"0,583333"
1746.0,4.0,858.0,4621020.0,3622950.0,474755.0,299496.0,26975.0,13.0,0.0,"38,9"
1408.0,3.0,0.0,3664630.0,3169410.0,365105.0,266560.0,20259.0,9.0,0.0,"28,25"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,3.0,0.0,"3,33333"
0.0,0.0,0.0,125280.0,107280.0,12168.0,9246.0,720.0,2.0,0.0,"2,88333"
14657.0,50.0,49327.0,19887500.0,17852200.0,1991540.0,1509990.0,112056.0,92.0,0.0,"183,4"
6076.0,39.0,16953.0,4603850.0,2539770.0,454856.0,210605.0,25916.0,62.0,0.0,"64,4667"
7718.0,70.0,58.0,27697000.0,22644600.0,2734510.0,1849490.0,158436.0,54.0,0.0,"246,65"
9046.0,175.0,27190.0,1720950.0,1474500.0,182645.0,127988.0,9454.0,58.0,0.0,"42,95"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"0,0333333"
63.0,0.0,117.0,113260.0,50967.0,13267.0,4173.0,809.0,1.0,0.0,"1,53333"
20954.0,335.0,15626.0,19205700.0,16951800.0,2177760.0,1486520.0,98698.0,122.0,0.0,"207,817"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2466.0,3.0,0.0,"5,15"
21597.0,251.0,17438.0,22330500.0,17752700.0,2249030.0,1467120.0,133164.0,162.0,0.0,"262,733"
0.0,0.0,0.0,47872.0,41616.0,4596.0,3399.0,272.0,1.0,0.0,"0,833333"
11933.0,47.0,402110.0,124533000.0,116920000.0,19378500.0,14798500.0,303738.0,31.0,186162.0,"367,567"
12018.0,51.0,212440.0,120249000.0,113702000.0,18711900.0,12654200.0,293291.0,31.0,0.0,"350,917"
4807.0,40.0,25203.0,40176000.0,35764100.0,7515540.0,3433170.0,133920.0,18.0,15557000.0,"155,567"
527.0,3.0,20073.0,4642800.0,4077930.0,856085.0,534052.0,15476.0,2.0,0.0,19
8601.0,102.0,493798.0,71259900.0,65918100.0,13346200.0,9890030.0,237584.0,31.0,0.0,"301,35"
4839.0,40.0,172514.0,53562600.0,47998000.0,9876150.0,6121570.0,178542.0,18.0,0.0,"217,233"
8815.0,160.0,215609.0,64293800.0,60550200.0,11955700.0,6947530.0,212939.0,31.0,0.0,"261,283"
18130.0,384.0,1054015.0,129639000.0,119187000.0,21634000.0,17614100.0,354996.0,54.0,0.0,445
0.0,0.0,0.0,0.0,0.0,0.0,0.0,9873.0,1.0,0.0,"11,9833"
3732.0,14.0,155430.0,34166000.0,32711000.0,6308760.0,4407660.0,113945.0,13.0,0.0,"134,35"
3369.0,59.0,105292.0,30110500.0,28225500.0,5441540.0,3474320.0,100536.0,12.0,217828.0,"119,7"
8695.0,78.0,203529.0,84645000.0,81776500.0,15436100.0,9421240.0,282150.0,30.0,0.0,"336,767"
254.0,5.0,24206.0,3888850.0,2409190.0,605143.0,451296.0,9485.0,1.0,0.0,"11,0833"
9775.0,39.0,223526.0,97221200.0,92715900.0,15166900.0,10817500.0,237125.0,25.0,0.0,"279,017"
9068.0,79.0,28183.0,89896500.0,85538400.0,15139300.0,7966810.0,254691.0,27.0,0.0,"298,533"
19205.0,142.0,646826.0,162731000.0,152392000.0,27349000.0,19043200.0,452295.0,57.0,0.0,"548,033"
7583.0,23.0,434988.0,69112000.0,56364400.0,12922200.0,8254660.0,230423.0,31.0,7433.0,"281,483"
19437.0,56.0,0.0,44575900.0,32926300.0,4359110.0,2844770.0,255794.0,151.0,0.0,"432,9"
2589.0,22.0,7267.0,7060200.0,4458260.0,744934.0,410273.0,37884.0,22.0,0.0,"65,2"
2367.0,3.0,37.0,7703750.0,5723410.0,792646.0,505781.0,43524.0,18.0,0.0,"68,1667"
20298.0,145.0,57767.0,42829600.0,34608100.0,5066920.0,2957590.0,206305.0,121.0,0.0,"309,917"
20620.0,179.0,138675.0,62027000.0,50745800.0,7415500.0,4665620.0,302703.0,123.0,0.0,"432,317"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,855.0,1.0,0.0,"1,73333"
35588.0,833.0,147413.0,37842300.0,30427800.0,4478070.0,2725050.0,183825.0,215.0,0.0,"355,6"
5464.0,48.0,0.0,5657670.0,4010580.0,545409.0,338141.0,32296.0,44.0,0.0,"67,3667"
34592.0,524.0,31288.0,21265500.0,17157600.0,2428530.0,1490180.0,105648.0,213.0,0.0,"249,617"
22319.0,209.0,33193.0,23037800.0,20243300.0,2728120.0,1733770.0,109747.0,121.0,0.0,"213,083"
161.0,0.0,419.0,,,,,,,,
7163.0,56.0,7418.0,7425680.0,5343600.0,762101.0,453851.0,45506.0,61.0,0.0,"93,6833"
0.0,0.0,0.0,113444.0,104469.0,11954.0,8883.0,718.0,2.0,0.0,"4,63333"
38440.0,923.0,28429.0,15559100.0,13800000.0,1817390.0,1215340.0,77544.0,216.0,0.0,"224,483"
3837.0,39.0,0.0,4027170.0,3046580.0,412007.0,256230.0,24614.0,31.0,0.0,50
23508.0,112.0,90198.0,34005400.0,31265600.0,4021030.0,2794410.0,163590.0,123.0,0.0,"274,383"
22082.0,191.0,161811.0,67845800.0,59555200.0,8223550.0,5655780.0,331731.0,123.0,0.0,"468,283"
21925.0,210.0,9292.0,21375100.0,18526600.0,2545930.0,1572480.0,103090.0,122.0,0.0,"209,05"
30363.0,608.0,16134.0,18118700.0,15636900.0,2038390.0,1345260.0,94245.0,183.0,0.0,"225,35"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7041.0,3.0,0.0,"9,86667"
0.0,0.0,0.0,816756.0,739305.0,79328.0,61873.0,4694.0,2.0,0.0,"8,65"
35740.0,556.0,331113.0,97719700.0,83881800.0,12040200.0,7804840.0,464706.0,198.0,0.0,"657,45"
40150.0,1199.0,74656.0,15872000.0,13530600.0,1764330.0,1166190.0,82902.0,246.0,5729.0,"239,9"
21235.0,269.0,28196.0,19370700.0,17179100.0,2192110.0,1535440.0,98698.0,122.0,0.0,"189,2"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,"8,28333"
151.0,1.0,0.0,,,,,,,,
8002.0,44.0,11796.0,12461400.0,9890470.0,1263660.0,827923.0,75396.0,61.0,0.0,"122,317"
156.0,0.0,335.0,346956.0,311064.0,33698.0,24021.0,1994.0,1.0,0.0,"2,85"
4935.0,32.0,16172.0,13419600.0,9840390.0,1371650.0,868303.0,81754.0,41.0,0.0,"121,467"
2245.0,28.0,5.0,3251250.0,1430060.0,331481.0,121367.0,19747.0,31.0,0.0,"40,8833"
9309.0,61.0,0.0,25651300.0,22118200.0,2488360.0,1813240.0,147312.0,62.0,0.0,"203,6"
17238.0,283.0,50810.0,42267000.0,37751200.0,4954960.0,3271100.0,203670.0,93.0,0.0,"293,45"
162.0,0.0,0.0,,,,,,,,
6463.0,63.0,0.0,14123800.0,12667500.0,1551340.0,1066690.0,82320.0,42.0,0.0,"120,7"
8626.0,77.0,15858.0,4025370.0,3355510.0,399568.0,291955.0,23729.0,61.0,0.0,"66,2833"
13051.0,218.0,8256.0,7261860.0,6212280.0,733090.0,539291.0,43316.0,91.0,0.0,"111,65"
153.0,3.0,0.0,98310.0,86445.0,9548.0,7664.0,565.0,1.0,0.0,2
9536.0,138.0,10376.0,6897520.0,5387840.0,787433.0,469460.0,35030.0,62.0,0.0,"82,8833"
3867.0,38.0,18.0,3886260.0,3085870.0,412480.0,251862.0,24738.0,31.0,0.0,"45,9667"
26968.0,367.0,49089.0,59278100.0,51778600.0,6916690.0,4390550.0,293760.0,153.0,0.0,"429,583"
1861.0,2.0,13086.0,7942100.0,4946540.0,810096.0,466239.0,47844.0,18.0,0.0,"66,55"
18142.0,250.0,13166.0,9227480.0,8000620.0,908669.0,688832.0,53802.0,122.0,0.0,"137,2"
36332.0,1118.0,29626.0,41046700.0,31463500.0,4659780.0,2709270.0,206974.0,239.0,0.0,"404,833"
3984.0,38.0,21.0,4298060.0,3159310.0,415887.0,263858.0,24583.0,31.0,0.0,"50,9167"
10648.0,30.0,38522.0,20080600.0,15705800.0,2179140.0,1383780.0,109150.0,74.0,0.0,"174,983"
9037.0,48.0,0.0,17819300.0,15236400.0,1762370.0,1271820.0,104532.0,62.0,0.0,"153,75"
18828.0,152.0,3709.0,24841900.0,20635500.0,2715160.0,1684900.0,132616.0,121.0,0.0,"224,683"
4765.0,26.0,16912.0,12854900.0,11788600.0,1311200.0,1087350.0,76694.0,31.0,0.0,"107,867"
34497.0,386.0,157974.0,82884500.0,72478200.0,9990720.0,6369610.0,386584.0,184.0,0.0,"553,217"
7163.0,196.0,5565.0,2873650.0,2456910.0,338163.0,207608.0,20580.0,60.0,0.0,"56,0167"
27363.0,320.0,88744.0,72470900.0,62825400.0,8372950.0,5426060.0,353584.0,154.0,0.0,"499,033"
4189.0,12.0,0.0,7646220.0,6723340.0,826408.0,571365.0,49755.0,31.0,0.0,"77,65"
248.0,0.0,0.0,405594.0,221445.0,39393.0,17510.0,2331.0,1.0,0.0,"3,36667"
18872.0,107.0,83673.0,51580400.0,43990600.0,6181410.0,3941610.0,247086.0,106.0,0.0,"354,017"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,15.0,0.0,"11,3"
7276.0,198.0,3585.0,3928680.0,3055920.0,383759.0,260698.0,22680.0,54.0,0.0,"58,5"
0.0,0.0,0.0,255552.0,219252.0,24538.0,17394.0,1452.0,1.0,0.0,"2,28333"
37488.0,364.0,175210.0,62862900.0,54432600.0,7415990.0,4759250.0,306372.0,211.0,0.0,"481,617"
8618.0,28.0,41861.0,21602900.0,17925400.0,2175380.0,1605330.0,126880.0,61.0,0.0,"186,5"
11240.0,154.0,7996.0,7377060.0,6047120.0,731018.0,522254.0,43040.0,80.0,0.0,97
4353.0,31.0,1578.0,5959000.0,4844890.0,610473.0,405947.0,34503.0,31.0,0.0,"57,3167"
27537.0,316.0,46662.0,26285800.0,20102000.0,3032160.0,1751540.0,130670.0,179.0,0.0,"259,233"
118.0,0.0,24.0,,,,,,,,
23966.0,300.0,3143.0,86978200.0,62647100.0,10336600.0,5368770.0,423468.0,162.0,6040950.0,"666,616"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1135.0,5.0,0.0,"4,76667"
17167.0,171.0,113970.0,67331600.0,59655300.0,8193780.0,5578250.0,323175.0,93.0,4639120.0,"457,917"
148.0,0.0,3495.0,342260.0,235500.0,42390.0,24300.0,1570.0,1.0,0.0,"2,55"
7728.0,36.0,5797.0,19229400.0,12315100.0,2318910.0,1082510.0,91060.0,58.0,0.0,"150,317"
8932.0,64.0,13860.0,12669000.0,11040000.0,1284550.0,946945.0,76632.0,62.0,0.0,"130,4"
0.0,0.0,0.0,216978.0,204508.0,21074.0,17373.0,1247.0,1.0,0.0,"2,91667"
164.0,0.0,98.0,,,,,,,,
7683.0,30.0,9237.0,10584700.0,9711310.0,1116330.0,826557.0,66992.0,53.0,0.0,"118,75"
3555.0,26.0,4536.0,6049660.0,4091800.0,602104.0,349226.0,35681.0,31.0,0.0,"61,85"
138.0,0.0,0.0,346956.0,275172.0,33698.0,23545.0,1994.0,1.0,0.0,"3,11667"
5086.0,21.0,4318.0,13579100.0,10141500.0,1373080.0,876581.0,81754.0,41.0,0.0,"124,717"
3238.0,36.0,0.0,3274180.0,2062610.0,334056.0,176449.0,19747.0,31.0,0.0,"46,4167"
9339.0,61.0,0.0,25580000.0,22189500.0,2491660.0,1878260.0,147312.0,62.0,0.0,"217,65"
7081.0,94.0,5160.0,15057300.0,12129800.0,1552070.0,1024610.0,82224.0,48.0,0.0,"127,017"
0.0,0.0,0.0,340170.0,293250.0,33039.0,25025.0,1955.0,1.0,0.0,"4,91667"
930.0,3.0,0.0,2752640.0,1818150.0,267209.0,153936.0,15640.0,8.0,0.0,"24,2333"
150.0,14.0,0.0,,,,,,,,
16747.0,341.0,23240.0,41172000.0,36675900.0,4878160.0,3149000.0,199290.0,91.0,0.0,309
4463.0,61.0,2014.0,11861900.0,9898930.0,1171620.0,828017.0,68758.0,31.0,0.0,"105,35"
6784.0,84.0,0.0,14860700.0,13296600.0,1624230.0,1141510.0,86240.0,44.0,0.0,"133,067"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.0,1.0,0.0,"1,01667"
7909.0,69.0,28195.0,3900890.0,3076600.0,387571.0,268437.0,22951.0,59.0,0.0,"71,2333"
0.0,0.0,0.0,135622.0,119105.0,17063.0,11915.0,581.0,7.0,0.0,"5,31667"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,1.0,0.0,"0,85"
0.0,0.0,0.0,29400.0,27720.0,3080.0,2421.0,168.0,2.0,0.0,"1,4"
12357.0,192.0,1485.0,6845830.0,5881930.0,693663.0,506017.0,40936.0,86.0,0.0,"103,017"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.0,1.0,0.0,"1,15"
8243.0,163.0,13666.0,4721980.0,3775290.0,458347.0,313695.0,27022.0,59.0,0.0,"69,65"
4421.0,20.0,8541.0,6326200.0,5194680.0,615512.0,447634.0,36425.0,31.0,0.0,"59,5667"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.0,1.0,0.0,"1,45"
56.0,2.0,0.0,,,,,,,,
10059.0,122.0,2635.0,6899780.0,5683340.0,788964.0,490454.0,35030.0,62.0,0.0,"82,7833"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,"0,85"
0.0,0.0,0.0,89408.0,28448.0,8585.0,2206.0,508.0,1.0,0.0,"1,93333"
2692.0,47.0,5592.0,2651380.0,1469830.0,259598.0,120622.0,15288.0,28.0,0.0,"36,05"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,1.0,0.0,"1,21667"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.0,1.0,0.0,"1,8"
4125.0,41.0,0.0,3591000.0,3291750.0,385907.0,277187.0,23142.0,29.0,0.0,"42,2333"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"0,716667"
215.0,0.0,0.0,258736.0,177160.0,27438.0,14566.0,1648.0,2.0,0.0,"3,03333"
8149.0,62.0,2217.0,13795300.0,12166500.0,1489840.0,1020910.0,71664.0,48.0,0.0,"116,317"
0.0,0.0,0.0,362448.0,251700.0,45306.0,21382.0,1678.0,1.0,0.0,"3,56667"
352.0,5.0,81.0,,,,,,,,
27597.0,345.0,4064.0,58467800.0,52986200.0,6837340.0,4470550.0,288000.0,150.0,0.0,"452,15"
0.0,0.0,0.0,419868.0,389052.0,52002.0,33096.0,1926.0,1.0,0.0,"3,48333"
9228.0,80.0,2368.0,20111200.0,17976100.0,2043360.0,1507260.0,120776.0,62.0,0.0,"192,15"
1646.0,8.0,971.0,752752.0,541534.0,72713.0,44593.0,4277.0,13.0,0.0,"11,3833"
118.0,0.0,265.0,313896.0,212872.0,30487.0,18251.0,1804.0,1.0,0.0,"2,65"
4548.0,4.0,14507.0,9460180.0,8204590.0,921715.0,736528.0,54120.0,30.0,0.0,"81,3667"
129.0,1.0,0.0,,,,,,,,
2271.0,11.0,8463.0,7569980.0,6036320.0,758324.0,549269.0,45186.0,17.0,0.0,"66,4"
0.0,0.0,0.0,333620.0,307407.0,39081.0,25907.0,2383.0,1.0,0.0,"4,7"
0.0,0.0,0.0,27666.0,25917.0,2687.0,2466.0,159.0,1.0,0.0,"1,8"
330.0,7.0,1789.0,76734.0,73647.0,7452.0,6037.0,441.0,1.0,0.0,"1,51667"
17280.0,229.0,50357.0,9042260.0,7620480.0,899338.0,670963.0,52920.0,120.0,0.0,"148,4"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,"0,45"
22697.0,315.0,44245.0,11891700.0,9396560.0,1182980.0,787471.0,69966.0,169.0,0.0,"173,017"
9061.0,124.0,30001.0,17873300.0,14542900.0,1864580.0,1267460.0,97905.0,61.0,0.0,"151,05"
4265.0,69.0,7422.0,2870780.0,2277510.0,281427.0,187361.0,16554.0,31.0,0.0,"35,0333"
162.0,3.0,104.0,195228.0,181764.0,18961.0,14404.0,1122.0,1.0,0.0,"2,6"
9494.0,69.0,23119.0,11956000.0,10652300.0,1176500.0,903313.0,68442.0,61.0,0.0,"111,567"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,866.0,1.0,0.0,"1,71667"
357.0,4.0,375.0,150684.0,138560.0,16076.0,11621.0,866.0,1.0,0.0,"3,1"
39368.0,828.0,99066.0,40170300.0,34092700.0,4624720.0,2984970.0,205242.0,237.0,0.0,"405,283"
0.0,0.0,0.0,190532.0,172178.0,23598.0,14771.0,874.0,1.0,0.0,"2,38333"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,"0,6"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1676.0,2.0,0.0,"3,06667"
36653.0,803.0,61611.0,35553000.0,30715200.0,3507900.0,2564380.0,206986.0,247.0,0.0,"383,167"
0.0,0.0,0.0,76384.0,68572.0,7334.0,5782.0,434.0,1.0,0.0,"1,88333"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,793.0,1.0,0.0,"1,66667"
158.0,0.0,0.0,,,,,,,,
4227.0,37.0,0.0,4018920.0,3352010.0,388233.0,284276.0,22997.0,29.0,0.0,"52,4167"
3639.0,19.0,10992.0,3393630.0,2263460.0,327989.0,191033.0,19282.0,31.0,0.0,"40,9667"
10124.0,32.0,11076.0,20136700.0,14932900.0,2204880.0,1253640.0,109150.0,74.0,0.0,"177,533"
8653.0,57.0,31.0,17741800.0,14589000.0,1771900.0,1247500.0,104532.0,62.0,0.0,"167,117"
4735.0,48.0,156.0,5078130.0,4479310.0,497653.0,372419.0,29326.0,31.0,0.0,"53,3333"
161.0,0.0,0.0,144768.0,133952.0,15283.0,11242.0,832.0,1.0,0.0,"1,58333"
3721.0,7.0,33.0,4392960.0,3095870.0,427010.0,250636.0,24960.0,30.0,0.0,49
165.0,4.0,3339.0,,,,,,,,
18090.0,151.0,51656.0,24261100.0,19826600.0,2682770.0,1712870.0,130424.0,119.0,0.0,"236,967"
5.0,0.0,0.0,195576.0,5620.0,18995.0,421.0,1124.0,1.0,0.0,"1,98333"
16767.0,100.0,194.0,21819100.0,18846100.0,2153420.0,1576020.0,127012.0,113.0,0.0,"238,917"
0.0,0.0,0.0,78144.0,73260.0,7744.0,7611.0,444.0,1.0,0.0,"2,25"
4083.0,50.0,21476.0,9865710.0,7794450.0,1000830.0,710420.0,59179.0,31.0,0.0,"86,45"
153.0,0.0,0.0,132414.0,116433.0,12860.0,10380.0,761.0,1.0,0.0,"1,31667"
4503.0,29.0,12245.0,12815300.0,11140400.0,1312010.0,997779.0,76694.0,31.0,0.0,"112,067"
0.0,0.0,0.0,160864.0,146697.0,16675.0,13409.0,914.0,2.0,0.0,"2,01667"
257.0,0.0,0.0,792750.0,582105.0,78101.0,50216.0,4530.0,2.0,0.0,"6,6"
6223.0,21.0,38429.0,16217400.0,14095100.0,1576610.0,1322350.0,92865.0,41.0,0.0,"133,7"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1654.0,1.0,0.0,"2,33333"
0.0,0.0,0.0,287796.0,233214.0,27952.0,19159.0,1654.0,1.0,0.0,"2,48333"
14680.0,107.0,78284.0,27803700.0,24280700.0,3041740.0,2159360.0,150514.0,91.0,0.0,"236,517"
0.0,0.0,0.0,353760.0,318384.0,43416.0,28156.0,1608.0,1.0,0.0,"3,56667"
7319.0,141.0,30911.0,6611090.0,4589010.0,659514.0,396320.0,38874.0,62.0,0.0,"83,9333"
8699.0,43.0,33653.0,20530800.0,16171400.0,2020350.0,1408090.0,115258.0,62.0,0.0,"178,217"
198.0,9.0,709.0,,,,,,,,
35229.0,409.0,140807.0,82107100.0,74016100.0,9917280.0,6551710.0,384483.0,183.0,0.0,"587,45"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"0,1"
12071.0,129.0,47800.0,31858400.0,25699200.0,3329450.0,2255740.0,197997.0,93.0,0.0,"310,167"
141.0,2.0,0.0,,,,,,,,
